Untuk tipe periode ""Berulang"", tanggal berakhir harus kelipatan dari jumlah hari. Contoh: tanggal mulai = 2021-05-01, jumlah hari = 10 hari, jika kamu ingin pengaturan ini diulang 2x (3 periode), tanggal berakhir = 2021-05-30.",
1871704031,Dudukan Gear Belakang Vega ZR/Jupiter Z New,41163355459,,,,70200,,24,0,,,,,
1868929287,Pressure Plat Kopling Jupiter Z/Vega R/Force 1/F1zr,41163355443,,,,91800,,24,0,,,,,
1868434878,Saklar Lampu Kanan Tiger,71163348998,,,,56700,,36,0,,,,,
1866112370,Shockbreker N-Max,71163348984,,,,243000,,80,0,,,,,
1832971500,Lampu Led Bebek/Matic,71163348977,,,,40500,,21,0,,,,,
1832962410,Lampu Led Utama-Senja Bebek/Matic,41163355475,,,,40500,,20,0,,,,,
1832839627,Lampu Led H4 Vixion,61163348999,,,,40500,,22,0,,,,,
1832813334,Handgrip Timbul Universal,41163355476,,,,31300,,97,0,,,,,
1832782988,Monel Spion CNC,41163355418,,,,16200,,23,0,,,,,
1832476759,Tabung Kaca Master Rem Atas Yamaha Bebek/Matic,71163348963,,,,40500,,22,0,,,,,
1832458446,Kaca Spion Yamaha Set Bulat Cembung Stainless Crom Gagang/Tangkai Pendek,61163349011,,,,45900,,36,0,,,,,
1829827636,Caliper Depan Megapro New/Tiger Revo/Verza/Cb150r,71163348997,,,,140400,,18,0,,,,,
1828277416,Standar Samping Full Crom Scoopy/Beat/Vario,41163355417,,,,50800,,23,0,,,,,
1828082986,Pentil Lampu Universal,41163355434,,,,16200,,36,0,,,,,
1827969081,Footstep Belakang Variasi Spring Universal,41163355435,,,,37800,,17,0,,,,,
1824184735,Master Rem Depan Tiger New/Megapro New/Tiger Revo,71163349001,,,,89100,,48,0,,,,,
1819152883,Tromol Disk Cakram Depan Set Lahar/Bearing Supra X 125/Kharisma,61163349009,,,,159300,,38,0,,,,,
1818958451,Kaca Spion Set Satria Fu 150 Drat 12,61163348997,,,,38300,,76,1,,,,,
1810159247,Amper Bensin Crom Analog,71163348990,,,,75600,,24,0,,,,,
1794273782,Standar Samping Crom Vixion,71163348966,,,,62100,,70,1,,,,,
1793688694,Dispad Jupiter Mx,41163355446,,,,27000,,22,0,,,,,
1793418966,Kaca Spion Bulat CNC Crom All Honda,61163348998,,,,53500,,21,0,,,,,
1793400422,Penutup Oli Master Rem CNC Honda,71163348972,,,,47000,,23,0,,,,,
1793388459,Penutup Oli Master Rem CNC Yamaha,41163355416,,,,47000,,23,0,,,,,
1783891574,Dudukan Spion Kiri Thunder 125( Non Switch Kopling ),41163355436,,,,37800,,944,0,,,,,
1770869173,Pully Only Mio/Sporty/Mio Soul/Fino,41163355415,,,,148000,,36,0,,,,,
1768580613,Kabel rpm thunder 125,41163355450,,,,31300,,8,0,,,,,
1764137398,Handle Set Thunder 125,61163349004,,,,42100,,40,0,,,,,
1764129621,Handle Rem Set Spin 125,61163348996,,,,40000,,21,0,,,,,
1764123725,Handle Set Byson,41163355414,,,,40000,,21,0,,,,,
1764118566,Handle Rem Set Mio/Sporty/Mio Soul,41163225631,,,,42100,,36,0,,,,,
1764109096,Handle Set Rx King New,31163212440,,,,40000,,35,0,,,,,
1764101797,Handle Rem Set Vario 150esp/Vario 125esp/Beat F1 CBS,31163212436,,,,42100,,93,0,,,,,
1764064503,Handle Rem Set Vario 125 F1 Cbs,31163212434,,,,40000,,41,0,,,,,
1764057637,Handle Rem Set Beat F1 Cbs,31163212439,,,,40000,,20,0,,,,,
1764043416,Handle Rem Kanan Beat F1 Cbs/Vario 150esp/Vario 125esp,41163225626,,,,20000,,61,0,,,,,
1756282824,Handle Kopling RXS,31163212435,,,,21600,,35,0,,,,,
1756256356,Handle Rem Kiri Vario 125 F1 Cbs,31163212433,,,,20000,,34,0,,,,,
1749459473,Selang Minyak Rem  Racing universal 60cm,31163212431,,,,47000,,22,0,,,,,
1749455430,Selang Minyak Rem Racing Universal 130cm,31163212430,,,,53500,,14,0,,,,,
1747742974,Tutup As Roda,31163212441,,,,31900,,7,0,,,,,
1746198465,Proji Stoplamp Universal,31163212422,,,,59400,,23,0,,,,,
1741294699,Kabel Rem Belakang Mio/Mio Soul/Sporty/Mio J,41163225646,,,,40000,,21,0,,,,,
1736991735,Soket Lampu Grand/Supra,31163212429,,,,10300,,19,0,,,,,
1721190854,Kunci Kontak Rx King New,41163225648,,,,67000,,36,0,,,,,
1686987891,Kabel Gas Jupiter Z New/Vega ZR,31163212437,,,,25400,,24,0,,,,,
1686973394,Kabel Gas Jupiter Z/Vega R,41163225630,,,,25400,,24,0,,,,,
1685649207,Kabel Gas Spin 125,41163225629,,,,31300,,84,0,,,,,
1679746125,As Shock Depan Jupiter Z New 2010/Vega R,41163225649,,,,118800,,24,0,,,,,
1666552135,Gear Set Ori Supra X/Supra Fit,31163212423,,,,199800,,12,0,,,,,
1666160928,Gear Set Supra Fit New KTL-700,41163225635,,,,145800,,12,1,,,,,
1666117871,Gear Set Supra X 125 Helm In KYZ,31163212424,,,,145800,,12,1,,,,,
1657909539,Kunci Kontak GLPRO/Neotech,31163212426,,,,63200,,0,0,,,,,
1573083603,Karet Tromol Yamaha,41163225627,,,,18900,,50,0,,,,,
1572457972,Kampas Ganda assy Shogun 110,41163225645,,,,105300,,70,0,,,,,
1549499023,CDI Scorpio Z,31163212418,,,,126400,,24,0,,,,,
1549444159,CDI Vega ZR/Jupiter Z New,41163225632,,,,126400,,24,0,,,,,
1549374727,CDI Revo Absolute/Blade,31163212425,,,,126400,,24,0,,,,,
1549282885,CDI Grand/Supra/Legenda/Supra Fit/Revo lama/Glpro/Glmax,41163225615,,,,59400,,21,0,,,,,
1549235507,Oil Pump Rx King New,31163212438,,,,166300,,24,0,,,,,
1547189433,Saklar Kanan Grand,31163212420,,,,56700,,90,0,,,,,
1546128184,Handle Rem Kiri Spin 125,41163225640,,,,20000,,36,0,,,,,
1532481320,Besi Barstep Depan Supra/Grand,41163225638,,,,91800,,24,0,,,,,
1532469872,Pedal Operan Gigi Supra/Grand,41163225637,,,,37800,,20,0,,,,,
1526375293,Gas Spontan Motor,41163225613,,,,62100,,21,0,,,,,
1517507883,"Jari-Jari Tromol Depan Crom Velg 14"" 130MM",31163212432,,,,52900,,70,0,,,,,
1517230194,"Jari-Jari Tromol Depan Velg 17"" 183MM",41163225633,,,,52900,,36,0,,,,,
1517207045,Jari-Jari Tromol Depan Crom 172MM,31163212427,,,,52900,,70,0,,,,,
1517105592,Jari-Jari Tromol Depan Crom 164MM,31163212417,,,,52900,,68,0,,,,,
1510542938,Kran Bensin GL Pro,41163225636,,,,37800,,36,0,,,,,
1500217681,Kunci Kontak Assy Revo Absolute,41163225614,,,,86400,,90,0,,,,,
1500152451,Kunci Kontak Tiger New,41163225647,,,,86400,,24,0,,,,,
1459005683,Kaca Spion Mio Soul GT,31163212416,,,,41600,,45,1,,,,,
1458988849,Kaca Spion Beat,41163225612,,,,39400,,32,1,,,,,
1452565782,Karet Rumah Kopling Jupiter Z/Vega R/Crypton/F1zr,22047945634,,,,29700,,18,0,,,,,
1452132067,Karet Rumah Kopling Vega ZR,31163100162,,,,29700,,24,0,,,,,
1452065926,Karet Rumah Kopling Rx King New,22047945645,,,,29700,,23,0,,,,,
1451901076,Karet Rumah Kopling Jupiter MX,61163086434,,,,31300,,70,0,,,,,
1448668388,Kabel Kopling Megapro New/Megapro mono 2011/megapro primus,22047945647,,,,29200,,10,0,,,,,
1448581434,Kabel Kilometer Megapro New,41163100173,,,,27000,,29,0,,,,,
1448569389,Kabel Kilometer Megapro,22047945648,,,,27000,,24,0,,,,,
1447074129,Kabel Gas RX KING/RXS,61163086432,,,,31300,,23,0,,,,,
1443186423,Plat tahanan Footstep Supra/Grand,31163100160,,,,102600,,22,0,,,,,
1443158348,Kunci Kontak Assy Satria Fu 150,61163086431,,,,86400,,65,0,,,,,
1432097875,Kunci Kontak Assy Vixion,22047945641,,,,186300,,61,0,,,,,
1396020046,Kunci Kontak Vario,21316497417,,,,64800,,23,0,,,,,
1393177949,Kunci Kontak Assy Thunder 125,31163100230,,,,113400,,34,1,,,,,
1382593132,Tromol Belakang Disk Cakram Supra X 125,61163086435,,,,192800,,70,0,,,,,
1371560294,Kunci Kontak Set Mio/Sporty,31163100228,,,,72900,,70,0,,,,,
1371489264,Kunci Kontak Assy Mio Soul,61163086422,,,,104800,,24,0,,,,,
1370510125,Kunci Kontak Assy Vega R New,22047945650,,,,70200,,69,0,,,,,
1331051512,Selang Rem Belakang Supra X 125/Vixion New/Jupiter MX New/Satria Fu 150 dan lain2,22047945649,,,,42100,,7,0,,,,,
1329130403,Panel Tromol Belakang RX KING/Scorpio/Vixion Lama/Bison Lama,22047945635,,,,94500,,36,0,,,,,
1328152401,Carburator NSR PE28,61163086430,,,,223600,,24,0,,,,,
1327551691,As shock Revo Abs/Blade,61163086429,,,,126400,,24,0,,,,,
1314586350,Rumah Roller Set Xeon RC,61163086424,,,,113400,,24,0,,,,,
1314479737,Monel Trompet 10 set + Baut,22047945638,,,,16200,,0,0,,,,,
1300153417,Handle Kopling Thunder 125(Non Switch Kopling),31163100233,,,,23200,,89,1,,,,,
1300032623,As Gigi Selah Mio/Mio J/Fino/Mio Soul GT,31163100173,,,,58300,,21,0,,,,,
1295238603,As Gigi Selah Vario 125/Vario Cbs,31163100236,,,,63700,,99,0,,,,,
1295231041,As Gigi Belah Beat/vario/scoopy/spacy,22047945639,,,,62100,,23,0,,,,,
1293539333,Spion Bulat Variasi Crom Honda,22047945636,,,,42100,,21,0,,,,,
1293486223,Spion set Jupiter MX,61163086438,,,,35100,,59,0,,,,,
1293436015,Gas Spontan All matic,61163086436,,,,59400,,23,0,,,,,
1293409529,Gas Spontan On/Off Plus Stater,61163086440,,,,48600,,0,0,,,,,
1290045305,Pelampung Bensin Vario Lama,61163086448,,,,42100,,70,0,,,,,
1282013230,Peninggi Shockbreker 2 Hole Matic,22047945637,,,,18400,,24,0,,,,,
1281996428,Peninggi Shockbreker Matic,61163086437,,,,18900,,46,0,,,,,
1281354224,Rumah Roller Set Mio M3,31163100165,,,,118800,,24,0,,,,,
1279277373,VanBelt Spin 125/Skywave,61163086426,,,,52900,,20,0,,,,,
1278617335,Roller Set Beat F1/Scoopy F1/Spacy F1,61163086439,,,,37800,,45,0,,,,,
1278609223,Roller Set @8GR Mio/Sporty/Smile/Mio Soul/Mio J/Fino115/Xride115/Soul GT115/Nouvo,31163100172,,,,40000,,28,0,,,,,
1260890771,Kampas Ganda Assy Set Mangkok Supra/Grand/Supra x,61163086421,,,,143600,,34,0,,,,,
1241279290,Handle Kopling Byson,22047945646,,,,21600,,28,0,,,,,
1236204390,Handle Rem Vixion/Byson,22047945642,,,,20000,,30,0,,,,,
1229987024,As Roda Belakang Shogun,61163086418,,,,29200,,22,0,,,,,
1229942364,As Shock Belakang RX KING NEW,61163086420,,,,29700,,24,0,,,,,
1229675885,Pelampung Bensin Blade/Revo Absolute,61163086427,,,,42100,,20,0,,,,,
1229626261,Pelampung Bensin RX KING,61163086428,,,,59400,,69,0,,,,,
1226581205,Switch Rem Mio All Type/Jupiter Mx,61163086425,,,,8100,,78,0,,,,,
1226386254,Filter Udara Mio J/Soul/Soul GT/Fino,61163086419,,,,31300,,45,0,,,,,
1212918126,Standar Samping/Miring Jupiter MX,22047945640,,,,40000,,69,0,,,,,
1212900918,Standar Samping/Miring Supra X 125/Kharisma/Revo Abs/Blade,31162948221,,,,40000,,72,0,,,,,
1212846383,Standar Miring/Samping Mio/Soul/Sporty/Mio J,31162954551,,,,37800,,20,0,,,,,
1212765353,Standar Samping Smash-New/Shogun 110 Kebo/Shogun 110 New/Satria 2 Tak/Tornado/RC-100,41162954508,,,,40000,,23,0,,,,,
1209922534,Standar Samping/Miring Beat/Vario/Scoopy,41162948179,,,,37800,,13,0,,,,,
1204042950,Handle Rem Win,41162948178,,,,20000,,36,0,,,,,
1203982696,Kunci Busi 16MM Bebek 4 Tak/Matic,41162954518,,,,20500,,70,0,,,,,
1203954018,Handle Kopling Win,31162948225,,,,20000,,36,0,,,,,
1203809497,Handle Rem Kiri Beat F1 Cbs/Vario 150esp/Vario 125esp,41162948183,,,,20000,,22,0,,,,,
1200568054,Handle Rem Kiri Set Dudukan Mio/Sporty/Mio Soul,41162948182,,,,56700,,68,0,,,,,
1200533114,Handle Rem Kiri Mio,31162948224,,,,20000,,35,0,,,,,
1196629009,Handle Rem Kiri Vario/Beat/Spacy,41162948173,,,,20000,,26,0,,,,,
1196543824,Handle Rem Jupiter Z/F1ZR,31162954589,,,,20000,,34,0,,,,,
1195052886,Handle Rem Kanan KLX 150,31162954584,,,,22700,,25,0,,,,,
1194996692,Handle Rem Kanan Vario 125 F1 Cbs,41162948158,,,,20000,,36,0,,,,,
1194917694,Handle Rem Kiri Vario 150esp/Vario 125esp/Beat F1 Cbs,31162954565,,,,20000,,66,0,,,,,
1191773929,Handle Rem Kanan Shogun New,31162948245,,,,20000,,36,0,,,,,
1191690159,Handle Rem Kanan Supra X 125/Supra Fit New/Blade/Revo Abs,31162954549,,,,20000,,968,0,,,,,
1191152196,Karet Barstep Depan Jupiter Z,31162954553,,,,16200,,47,0,,,,,
1185014628,Handle Rem Kanan Vario/Beat/Scoopy,31162954552,,,,20000,,34,0,,,,,
1184851799,Handle Rem Rx King New/ Vixion,31162954550,,,,20000,,33,0,,,,,
1184716042,Handle Kopling Megapro New/Tiger,41162948190,,,,20000,,25,0,,,,,
1184624914,Handle Rem Smash,41162954507,,,,20000,,36,0,,,,,
1184583617,Handle Kopling F1ZR/ Jupiter Z/ Vega R/Vega ZR,41162948188,,,,20000,,32,0,,,,,
1184496106,Handle Rem Set Dudukan Spion Smash,41162948185,,,,50800,,0,0,,,,,
1183562722,Handle Kopling Set Dudukan F1ZR/Jupiter Z/Vega R/Vega ZR,31162954576,,,,56700,,68,0,,,,,
1183484018,Handle Kopling Supra XX/Supra X 125,31162954560,,,,20000,,93,0,,,,,
1183410605,Handle Kopling Set Dudukan Supra XX/Supra X 125,41162948191,,,,59400,,21,0,,,,,
1182861124,Handle Kopling Set Dudukan Megapro/Megapro New/Tiger/Tiger New,41162954510,,,,62100,,67,0,,,,,
1182644355,Handle Rem Jupiter MX/Jupiter Z New/Mio,31162948223,,,,20000,,68,0,,,,,
1182510338,Handle Kopling Jupiter MX New,41162948154,,,,20000,,31,0,,,,,
1181032310,Handle Kopling Set Dudukan RX KING New/Vixion,41162948194,,,,59400,,70,0,,,,,
1180893345,Handle Kopling Set Dudukan Jupiter MX New,41162948167,,,,56700,,41,0,,,,,
1180828429,Selang Minyak Rem Racing Universal 90cm,41162948161,,,,50200,,31,0,,,,,
1174914196,Handle Kopling Rx King New/Vixion,31162954548,,,,20000,,33,0,,,,,
1173721220,Kiprok/Regulator Megapro New,31162948222,,,,40500,,12,0,,,,,
1173370961,Karet Barstep Glpro/Megapro,31162948230,,,,18900,,69,0,,,,,
1170645279,Handle Kopling Set Dudukan Spion Satria Fu 150 Drat 12,31162948227,,,,59400,,82,0,,,,,
1170637658,Handle Kopling Satria Fu 150,31162954547,,,,20000,,32,0,,,,,
1170623191,Handle Rem Kiri Mio J/ Soul GT/X-Ride/Fino F1/Mio M3/Xeon,31162948231,,,,24800,,69,0,,,,,
1170331810,Kabel Kilometer Vega R New/Jupiter Z,41162954520,,,,27000,,32,0,,,,,
1155432524,Master Rem Depan Full Set RX KING NEW,31162954545,,,,286200,,55,0,,,,,
1155111235,Master Rem Depan Full Set Vixion New/Byson,31162954546,,,,286200,,41,0,,,,,
1155027365,Master Rem Depan Full Set Vega ZR/Jupiter Z New/Vega R New,31162948228,,,,286200,,48,0,,,,,
1154609077,Master Rem Depan Full Set Jupiter MX/Mio Soul GT/Mio Sporty/Mio J/Xeon/Fino,31162948226,,,,275400,,27,0,,,,,
1154575742,Master Rem Depan Full Set Blade/Revo Absolute,31162954558,,,,275400,,7,0,,,,,
1154505901,Master Rem Depan Full Set Beat F1/Vario 125/Vario 110/Scoopy F1,51162786381,,,,275400,,22,0,,,,,
1154469533,Master Rem Depan Full Set Vario,22047685867,,,,275400,,12,0,,,,,
1143070972,Tromol Belakang RX KING/RXS/RX KING NEW,22047685909,,,,207900,,35,0,,,,,
1141603785,Kampas Kopling Racing Thailand Ori GLPRO.Neotech.Megapro.Tiger,51162786413,,,,95000,,20,0,,,,,
1138763046,Ban Tubless Corsa Platinum 90/80-14 R26,22047685907,,,,199800,,24,0,,,,,
1136132898,Tromol Belakang Disk Satria Fu 150,22047685904,,,,186300,,24,0,,,,,
1127161673,Bosh Arm Thunder 125,22047685913,,,,34600,,64,1,,,,,
1106755492,Pelampung Bensin Jupiter Z,51162786416,,,,40500,,19,0,,,,,
1102544277,Carburator Repair Kit Supra/Grand,51162786419,,,,29700,,55,0,,,,,
1102398046,Rumah Roller Set Komplit Mio J,51162786371,,,,113400,,23,0,,,,,
1082867672,Kampas Kopling Ganda only+mangkok Ganda Spin 125,22047685915,,,,250600,,24,0,,,,,
1082859941,Mangkok Ganda Assy  Spin 125/Skywave/Skydrive,51162786415,,,,97200,,70,0,,,,,
1073475649,Spring/Per Pegas Shock Depan Mio/Sporty/Mio Soul/Soul GT/Mio J,51162786412,,,,37800,,20,0,,,,,
1073467695,Spring/Per Pegas Shock Depan Vario/Beat/Scoopy/Vario Cbs,22047685865,,,,37800,,70,0,,,,,
1073460058,Spring/Per Pegas Shock Depan Jupiter Z/Vega R/Jupiter Z New/Vega R New,51162786401,,,,24800,,34,0,,,,,
1073449664,Spring/Per Pegas Shock Depan Revo Abs/Blade,71162773903,,,,40000,,28,0,,,,,
1063418836,Pelampung Bensin Supra X 125/Karisma,71162773901,,,,42100,,30,0,,,,,
1059018379,Pedal Rem Belakang Jupiter Z/Vega R/Force1,71162773902,,,,61600,,34,0,,,,,
1046067786,"Selang Rem Disk Depan,Panjang 95cm an Universal",51162786395,,,,64800,,10,0,,,,,
1045614584,Rumah Kopling/Clutch Outer RX KING,51162786378,,,,57200,,23,0,,,,,
1045592148,Rumah Kopling/Clutch Outer Jupiter MX,51162786382,,,,57200,,24,0,,,,,
1045560392,Tromol Belakang Supra Fit New/Karisma/Supra X 125,51162786418,,,,159300,,36,0,,,,,
1045519474,Tromol Belakang Racing Jupiter MX New 135 Cakram Disk,22047685880,,,,186300,,0,0,,,,,
1045466090,Caliper  Depan Mio Soul/Mio Sporty/Xeon,22047685879,,,,118800,,21,0,,,,,
1037526844,Shockbreker Jupiter Z-New-Z1/Vega R-New/Vega ZR/Force1ZR,71162773900,,,,199800,,43,0,,,,,
1037510882,Shockbreker Vega ZR/Vega R New/Jupiter Z,22047685912,,,,199800,,23,0,,,,,
1037384812,Shockbreker Jupiter MX,51162786368,,,,199800,,46,0,,,,,
1025746696,Kiprok/Regulator Tiger,51162786397,,,,102600,,21,0,,,,,
1025730722,Kiprok/Regulator Smash/Shogun,22047685887,,,,48600,,36,0,,,,,
1025718798,Kiprok/Regulator Supra Fit/Revo Absolute,22047685866,,,,48600,,21,0,,,,,
1025704853,Kiprok/Regulator Vario/Beat/Scoopy,51162786405,,,,48600,,22,0,,,,,
1025692779,Kiprok/Regulator Jupiter Z/Vega R,51162786374,,,,48600,,21,0,,,,,
1025668472,Kiprok/Regulator Grand/Supra/Win,22047685870,,,,37800,,45,0,,,,,
1017939957,Mangkok Ganda Jupiter Z New/Vega ZR 21T,22047685882,,,,165200,,49,0,,,,,
1017932037,Kampas Ganda Assy Full Set Mangkok Jupiter Z New/Vega ZR 21T,51162786392,,,,267800,,45,0,,,,,
1003674694,Repair Kit Master Rem satria fu/smash,51162786367,,,,135000,,0,0,,,,,
1003636906,Repair Kit Master Rem jupiter z/mio/vega zr/vega r,22047685888,,,,176000,,10,0,,,,,
1003609267,Repair Kit Master Rem Beat/Vario/Beat F1/vario F1/Scoopy,22047685869,,,,97200,,36,0,,,,,
1003568446,Repair Kit Master Rem Supra X.Supra X 125.Karisma.Cbr 150.Pcx.Scoopy,51162786380,,,,97200,,9,0,,,,,
1003527539,Master Rem Kit Belakang Jupiter MX New. Vixion,22047685875,,,,18900,,96,0,,,,,
1003492244,Master Rem Kit Set Belakang  Satria Fu 150,22047685873,,,,18900,,98,0,,,,,
1003462377,Repair Kit Master Rem Neotech. Spacy,22047521825,,,,14600,,100,0,,,,,
1003440640,Repair Kit Master Rem Smash/Shogun,22047521849,,,,14600,,99,0,,,,,
1003418413,Repair Kit Master Rem Beat/Scoopy/Vario,61162592988,,,,14600,,95,0,,,,,
1003408417,Repair Kit Master Rem Supra. Karisma. Supra Fit. Glpro,61162592985,,,,14600,,91,0,,,,,
1003325015,Repair Kit Master Rem Mio/Jupiter Z/Vega ZR/Vega R,61162592990,,,,14600,,78,0,,,,,
1003224134,Repair Kit Master Rem Blade/Revo Abs,61162592973,,,,14600,,98,0,,,,,
990301580,Master Rem Depan Assy Full Set Supra Fit New/Supra X 125/Karisma,22047521845,,,,286200,,40,0,,,,,
990257293,Caliper Belakang Set Plat Besi Satria Fu 150,61162592989,,,,185800,,24,0,,,,,
990246408,Caliper Belakang Set Plat Besi Supra X 125,61162592987,,,,185800,,80,0,,,,,
987489771,Dudukan Spion Kanan Jupiter MX/Mio/MX King,22047521847,,,,18400,,7,0,,,,,
987468667,Dudukan Spion Kanan Supra/grand,22047521837,,,,35100,,14,0,,,,,
987446918,Dudukan Spion Kanan Smash. Shogun,61162592972,,,,32400,,96,0,,,,,
987418066,Dudukan Spion Kiri Jupiter MX New,61162592976,,,,35100,,103,0,,,,,
987395737,Dudukan Spion Kiri Supra XX,22047521840,,,,37800,,4,0,,,,,
987371772,Dudukan Handle Force 1 ZR,22047521836,,,,35100,,99,0,,,,,
987338882,Dudukan Spion Kiri Mio/Sporty/Mio soul,22047521834,,,,35100,,70,0,,,,,
987323869,Dudukan Spion Kiri Megapro New/Tiger,61162592986,,,,40500,,94,0,,,,,
987295274,"Dudukan Spion Kiri Satria Fu 150, Drat 12""",61162592992,,,,37800,,185,1,,,,,
987258380,Dudukan Spion Kiri RX KING New/Vixion,22047521848,,,,37800,,57,0,,,,,
984250266,Dinamo Stater Assy Jupiter Z,61162592984,,,,166300,,24,0,,,,,
983489348,Roller Set Vario,61162592982,,,,70200,,10,0,,,,,
983434538,Foot Step Belakang GLPRO/MEGAPRO,22047521846,,,,31300,,47,0,,,,,
983383261,Foot Step Belakang Vega R/F1ZR,61162592975,,,,27000,,49,0,,,,,
978727946,Roller Set Mio/Xride Original,61162592994,,,,81000,,50,0,,,,,
978710344,Roller Set @9GR Xeon-Rc/Soul GT125/M3/MioZ/Fino125/Xride125/Nmax,61162592993,,,,40000,,36,0,,,,,
978698111,Roller Set @11GR Mio/Sporty/Smile/Mio Soul/Mio J/Soul GT115/Xride115/Fino115/Nouvo,22047521851,,,,40000,,50,0,,,,,
978683517,Roller Set Beat/Scoopy/Spacy,61162592970,,,,37800,,47,0,,,,,
978160498,As Shock Depan Grand/Supra,22047521832,,,,113400,,98,0,,,,,
978132033,As Shock Depan TIGER,61162592978,,,,183600,,10,0,,,,,
977860015,Spring/Per Pegas As Shock Depan Supra X 125/Karisma/Supra Fit New,22047521841,,,,37800,,44,0,,,,,
977847746,Klakson 12 Volt,22047521826,,,,27000,,59,0,,,,,
973378822,Handle Racing Set RX KING New,22047521842,,,,48600,,48,0,,,,,
973372302,Handle Racing Set Scorpio,22047521830,,,,48600,,49,0,,,,,
972175630,Roller.Set.@16GR.Vario125f1/Vario150f1/VarioCBS/PCX,22047521844,,,,40000,,47,0,,,,,
972155814,Roller Set Vario,22047521843,,,,37800,,10,0,,,,,
972099630,Roller Set @12GR Spin125/SkyDrive/Skywave,61162592969,,,,40000,,47,0,,,,,
972041353,Handle Racing Set Tiger,61162592980,,,,48600,,45,0,,,,,
971533650,Handle Rem Racing Set Scoopy,22047521839,,,,48600,,49,0,,,,,
971418139,Handle Rem Racing Supra X 125/Karisma/Revo/Blade/Supra x,61162592983,,,,35100,,84,0,,,,,
969929599,Handle Racing Set Jupiter MX,61162592967,,,,48600,,49,0,,,,,
969837008,Handle Racing Set Vixion,22047521824,,,,48600,,50,0,,,,,
969817329,Handle Rem Racing Vario/Beat,61162592991,,,,48600,,21,0,,,,,
969789771,Handle Rem Racing Mio/Mio J/Sporty/Soul/GT/Xeon,22047521822,,,,48600,,27,0,,,,,
966012602,Rante Keteng Vixion,61162592981,,,,61000,,50,0,,,,,
962681706,Spull Assy Vixion Old,22047521838,,,,143100,,34,0,,,,,
961338343,Spull Assy Thunder 125,61162592977,,,,167400,,28,1,,,,,
956747017,Kunci kontak Variasi RX KING,22047521850,,,,63200,,0,0,,,,,
943236987,Kampas Kopling Byson,22047521820,,,,45400,,99,0,,,,,
943231372,Kampas Kopling Satria Fu 150/Thunder 125,61162592995,,,,45400,,91,0,,,,,
943227702,Kampas Kopling 5Pcs Jupiter Z/Force 1/Vega R New/F1ZR,61162592965,,,,45400,,87,0,,,,,
943221450,Kampas Kopling 5Pcs Shogun,22047332398,,,,45400,,100,0,,,,,
939395294,Oil Shock,50351136496,,,,18900,,89,0,,,,,
937528291,Dudukan Gear Belakang/Nap Gear Smash,31162401297,,,,70200,,10,0,,,,,
928586361,Kiprok/Regulator Karisma,51162393725,,,,118800,,10,0,,,,,
928533656,Kiprok/Regulator Thunder 125 New,22047332399,,,,124200,,66,1,,,,,
927415500,Foot Step Vixion,51162393701,,,,51300,,0,0,,,,,
927407805,Foot Step Supra/Grand,51162393700,,,,29200,,22,0,,,,,
927394163,Foot Step Revo Absolute /Blade,22047332391,,,,37800,,88,0,,,,,
927381814,Foot Step Smash,51162393697,,,,29200,,36,0,,,,,
927375642,Foot Step Belakang  Jupiter MX/Jupiter Z/Vega R New,22047332389,,,,32400,,67,0,,,,,
926440038,Kampas Ganda Assy Full Set Mangkok Jupiter MX,51162393689,,,,307800,,23,0,,,,,
926416219,Kampas Ganda Assy Full Set Mangkok Jupiter Z/Vega R New,22047332379,,,,267800,,79,0,,,,,
926403350,Kampas Ganda Assy  Set Mangkok Blade/Revo Abs,51162393699,,,,151200,,58,0,,,,,
926388481,Kampas Ganda Assy Set Mangkok Supra X 125/Karisma,22047332390,,,,164700,,71,0,,,,,
926383949,Kampas Ganda Assy Full  Mangkok Supra Fit New/Legenda/Revo Lama,22047332392,,,,159300,,64,0,,,,,
926352318,Master Rem Belakang Full Set Satria Fu 150,22047332374,,,,286200,,27,0,,,,,
924413511,Dinamo Stater Vega R New,22047332402,,,,158800,,22,0,,,,,
917587554,Panel Tromol Belakang Supra Fit New/Supra X 125/Revo Abs/Blade,51162393687,,,,94500,,90,0,,,,,
911812298,Rante Keteng Revo Absolute,51162393692,,,,56200,,50,0,,,,,
911806153,Rante Keteng Smash,22047332387,,,,56200,,50,0,,,,,
911798438,Rante Keteng Tiger New,22047332376,,,,62100,,50,0,,,,,
911794060,Rante Keteng Satria Fu 150,22047332406,,,,62100,,47,0,,,,,
911785795,Rante Keteng Shogun 125,22047332405,,,,58900,,50,0,,,,,
911777592,Rante Keteng Karisma/Supra X 125,22047332375,,,,56200,,46,0,,,,,
911771611,Rante Keteng Megapro New,51162393707,,,,56200,,50,0,,,,,
911763759,Rante Keteng Mio,22047332403,,,,56200,,50,0,,,,,
911757175,Rante Keteng Jupiter MX,51162393711,,,,56200,,50,0,,,,,
911742584,Rante Keteng Jupiter Z,51162393720,,,,58300,,10,0,,,,,
911634726,Komstir Megapro New/Verza 150/CBR 150/Tiger New,51162393715,,,,48600,,46,0,,,,,
911614379,Komstir Set Vixion,61162393634,,,,38900,,88,0,,,,,
911603387,Komstir Megapro/Glpro/Tiger Old/NT,51162393691,,,,29200,,49,0,,,,,
